ID,Name,Description,Techniques,Tactics,Techniques-Description,Techniques-Name
S0260,InvisiMole,InvisiMole can use fileless UAC bypass and create an elevated COM object to escalate privileges.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S0250,Koadic,Koadic has 2 methods for elevating integrity. It can bypass UAC through eventvwr.exe and sdclt.exe.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S0669,KOCTOPUS,KOCTOPUS will perform UAC bypass either through fodhelper.exe or eventvwr.exe.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S0356,KONNI,"KONNI has bypassed UAC by performing token impersonation as well as an RPC-based method, this included bypassing UAC set to ""AlwaysNotify"".",T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S1199,LockBit 2.0,LockBit 2.0 can bypass UAC through creating the Registry key  HKEY_LOCAL_MACHINE\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\ICM\Calibration.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S1202,LockBit 3.0,LockBit 3.0 can bypass UAC to execute code with elevated privileges through an elevated Component Object Model (COM) interface.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S0447,Lokibot,Lokibot has utilized multiple techniques to bypass UAC.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
G0069,MuddyWater,MuddyWater uses various techniques to bypass UAC.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
C0006,Operation Honeybee,"During Operation Honeybee, the threat actors used the malicious NTWDBLIB.DLL and cliconfig.exe to bypass UAC protections.",T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
G0040,Patchwork,Patchwork bypassed User Access Control (UAC).,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S0501,PipeMon,PipeMon installer can use UAC bypass techniques to install the payload.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S0254,PLAINTEE,An older variant of PLAINTEE performs UAC bypass.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S0378,PoshC2,PoshC2 can utilize multiple methods to bypass UAC.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S0192,Pupy,"Pupy can bypass Windows UAC through either DLL hijacking, eventvwr, or appPaths.",T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S0262,QuasarRAT,QuasarRAT can generate a UAC pop-up Window to prompt the target user to run a command as the administrator.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S0458,Ramsay,Ramsay can use UACMe for privilege escalation.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S1130,Raspberry Robin,Raspberry Robin will use the legitimate Windows utility fodhelper.exe to run processes at elevated privileges without requiring a User Account Control prompt.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S0662,RCSession,RCSession can bypass UAC to escalate privileges.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S0332,Remcos,Remcos has a command for UAC bypassing.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S0148,RTM,"RTM can attempt to run the program as admin, then show a fake error message and a legitimate UAC bypass prompt to the user in an attempt to socially engineer the user into escalating privileges.",T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S1018,Saint Bot,Saint Bot has attempted to bypass UAC using fodhelper.exe to escalate privileges.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S0074,Sakula,Sakula contains UAC bypass code for both 32- and 64-bit systems.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
S0140,Shamoon,Shamoon attempts to disable UAC remote restrictions by modifying the Registry.,T1548.002,"Tactics:
Privilege Escalation,                                                        Defense Evasion","Adversaries may bypass UAC mechanisms to elevate process privileges on system. Windows User Account Control (UAC) allows a program to elevate its privileges (tracked as integrity levels ranging from low to high) to perform a task under administrator-level permissions, possibly by prompting the user for confirmation. The impact to the user ranges from denying the operation under high enforcement to allowing the user to perform the action if they are in the local administrators group and click through the prompt or allowing them to enter an administrator password to complete the action.",Bypass User Account Control
