ID,Name,Description,Techniques,Tactics,Techniques-Description,Techniques-Name
G0060,BRONZE BUTLER,BRONZE BUTLER compromised three Japanese websites using a Flash exploit to perform watering hole attacks.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
S0482,Bundlore,Bundlore has been spread through malicious advertisements on websites.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
C0010,C0010,"During C0010, UNC3890 actors likely established a watering hole that was hosted on a login page of a legitimate Israeli shipping company that was active until at least November 2021.",T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G1012,CURIUM,CURIUM has used strategic website compromise to infect victims with malware such as IMAPLoader.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G1034,Daggerfly,Daggerfly has used strategic website compromise for initial access against victims.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0070,Dark Caracal,Dark Caracal leveraged a watering hole to serve up malicious code.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0012,Darkhotel,Darkhotel used embedded iframes on hotel login portals to redirect selected victims to download malware.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0035,Dragonfly,Dragonfly has compromised targets via strategic web compromise (SWC) utilizing a custom exploit kit.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G1006,Earth Lusca,Earth Lusca has performed watering hole attacks.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0066,Elderwood,Elderwood has delivered zero-day exploits and malware to victims by injecting malicious code into specific public Web pages visited by targets within a particular sector.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
S0531,Grandoreiro,Grandoreiro has used compromised websites and Google Ads to bait victims into downloading its installer.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
S0483,IcedID,IcedID has cloned legitimate websites/applications to distribute the malware.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
S0215,KARAE,"KARAE was distributed through torrent file-sharing websites to South Korean victims, using a YouTube video downloader application as a lure.",T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0032,Lazarus Group,Lazarus Group delivered RATANKBA and other malicious code to victims via a compromised legitimate website.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0077,Leafminer,Leafminer has infected victims using watering holes.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0065,Leviathan,Leviathan has infected victims using watering holes.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
S0451,LoudMiner,LoudMiner is typically bundled with pirated copies of Virtual Studio Technology (VST) for Windows and macOS.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0095,Machete,Machete has distributed Machete through a fake blog website.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0059,Magic Hound,Magic Hound has conducted watering-hole attacks through media and magazine websites.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G1020,Mustard Tempest,"Mustard Tempest has used drive-by downloads for initial infection, often using fake browser updates as a lure.",T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
C0016,Operation Dust Storm,"During Operation Dust Storm, the threat actors used a watering hole attack on a popular software reseller to exploit the then-zero-day Internet Explorer vulnerability CVE-2014-0322.",T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0040,Patchwork,Patchwork has used watering holes to deliver files with exploits to initial victims.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0068,PLATINUM,PLATINUM has sometimes used drive-by attacks against vulnerable browser plugins.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
S0216,POORAIM,POORAIM has been delivered through compromised sites acting as watering holes.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0056,PROMETHIUM,PROMETHIUM has used watering hole attacks to deliver malicious versions of legitimate installers.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
S0496,REvil,REvil has infected victim machines through compromised websites and exploit kits.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0048,RTM,"RTM has distributed its malware via the RIG and SUNDOWN exploit kits, as well as online advertising network Yandex.Direct.",T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
S1086,Snip3,Snip3 has been delivered to targets via downloads from malicious domains.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
S1124,SocGholish,SocGholish has been distributed through compromised websites with malicious content often masquerading as browser updates.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0027,Threat Group-3390,Threat Group-3390 has extensively used strategic web compromises to target victims.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0134,Transparent Tribe,"Transparent Tribe has used websites with malicious hyperlinks and iframes to infect targeted victims with Crimson, njRAT, and other malicious tools.",T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0010,Turla,Turla has infected victims using watering holes.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0124,Windigo,Windigo has distributed Windows malware via drive-by downloads.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G0112,Windshift,Windshift has used compromised websites to register custom URL schemes on a remote system.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G1035,Winter Vivern,Winter Vivern created dedicated web pages mimicking legitimate government websites to deliver malicious fake anti-virus software.,T1189,Initial Access,"Adversaries may gain access to a system through a user visiting a website over the normal course of browsing. Multiple ways of delivering exploit code to a browser exist (i.e., Drive-by Target), including:",Drive-by Compromise
G1030,Agrius,Agrius exploits public-facing applications for initial access to victim environments. Examples include widespread attempts to exploit CVE-2018-13379 in FortiOS devices and SQL injection activity.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0007,APT28,"APT28 has used a variety of public exploits, including CVE 2020-0688 and CVE 2020-17144, to gain execution on vulnerable Microsoft Exchange; they have also conducted SQL injection attacks against external websites.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0016,APT29,"APT29 has exploited CVE-2019-19781 for Citrix, CVE-2019-11510 for Pulse Secure VPNs, CVE-2018-13379 for FortiGate VPNs, and CVE-2019-9670 in Zimbra software to gain access.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0087,APT39,APT39 has used SQL injection for initial compromise.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0096,APT41,"APT41 exploited CVE-2020-10189 against Zoho ManageEngine Desktop Central through unsafe deserialization, and CVE-2019-19781 to compromise Citrix Application Delivery Controllers (ADC) and gateway devices. APT41 leveraged vulnerabilities such as ProxyLogon exploitation or SQL injection for initial access. APT41 exploited CVE-2021-26855 against a vulnerable Microsoft Exchange Server to gain initial access to the victim network.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G1023,APT5,APT5 has exploited vulnerabilities in externally facing software and devices including Pulse Secure VPNs and Citrix Application Delivery Controllers.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
C0046,ArcaneDoor,ArcaneDoor abused WebVPN traffic to targeted devices to achieve unauthorized remote code execution.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0001,Axiom,Axiom has been observed using SQL injection to gain access to systems.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0135,BackdoorDiplomacy,"BackdoorDiplomacy has exploited CVE-2020-5902, an F5 BIP-IP vulnerability, to drop a Linux backdoor. BackdoorDiplomacy has also exploited mis-configured Plesk servers.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G1043,BlackByte,BlackByte exploited vulnerabilities such as ProxyLogon and ProxyShell for initial access to victim environments.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0098,BlackTech,"BlackTech has exploited a buffer overflow vulnerability in Microsoft Internet Information Services (IIS) 6.0, CVE-2017-7269, in order to establish a new HTTP or command and control (C2) server.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0108,Blue Mockingbird,"Blue Mockingbird has gained initial access by exploiting CVE-2019-18935, a vulnerability within Telerik UI for ASP.NET AJAX.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
S1184,BOLDMOVE,BOLDMOVE is associated with exploitation of CVE-2022-49475 in FortiOS.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
C0017,C0017,"During C0017, APT41 exploited CVE-2021-44207 in the USAHerds application and CVE-2021-44228 in Log4j, as well as other .NET deserialization, SQL injection, and directory traversal vulnerabilities to gain initial access.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
C0018,C0018,"During C0018, the threat actors exploited VMWare Horizon Unified Access Gateways that were vulnerable to several Log4Shell vulnerabilities, including CVE-2021-44228, CVE-2021-45046, CVE-2021-45105, and CVE-2021-44832.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
C0027,C0027,"During C0027, Scattered Spider exploited CVE-2021-35464 in the ForgeRock Open Access Management (OpenAM) application server to gain initial access.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G1021,Cinnamon Tempest,"Cinnamon Tempest has exploited multiple unpatched vulnerabilities for initial access including vulnerabilities in Microsoft Exchange, Manage Engine AdSelfService Plus, Confluence, and Log4j.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
S1105,COATHANGER,COATHANGER is installed following exploitation of a vulnerable FortiGate device.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
C0029,Cutting Edge,"During Cutting Edge, threat actors exploited CVE-2023-46805 and CVE-2024-21887 in Ivanti Connect Secure VPN appliances to enable authentication bypass and command injection. A server-side request forgery (SSRF) vulnerability, CVE-2024-21893, was identified later and used to bypass mitigations for the initial two vulnerabilities by chaining with CVE-2024-21887.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0035,Dragonfly,"Dragonfly has conducted SQL injection attacks, exploited vulnerabilities CVE-2019-19781 and CVE-2020-0688 for Citrix and MS Exchange, and CVE-2018-13379 for Fortinet VPNs.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G1006,Earth Lusca,"Earth Lusca has compromised victims by directly exploiting vulnerabilities of public-facing servers, including those associated with Microsoft Exchange and Oracle GlassFish.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G1003,Ember Bear,"Ember Bear gains initial access to victim environments by exploiting external-facing services. Examples include exploitation of CVE-2021-26084 in Confluence servers; CVE-2022-41040, ProxyShell, and other vulnerabilities in Microsoft Exchange; and multiple vulnerabilities in open-source platforms such as content management systems.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G1016,FIN13,"FIN13 has exploited known vulnerabilities such as CVE-2017-1000486 (Primefaces Application Expression Language Injection), CVE-2015-7450 (WebSphere Application Server SOAP Deserialization Exploit), CVE-2010-5326 (SAP NewWeaver Invoker Servlet Exploit), and EDB-ID-24963 (SAP NetWeaver ConfigServlet Remote Code Execution) to gain initial access.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0046,FIN7,FIN7 has compromised targeted organizations through exploitation of CVE-2021-31207 in Exchange.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
C0053,FLORAHOX Activity,FLORAHOX Activity has exploited and infected vulnerable routers to recruit additional network devices into the ORB.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0117,Fox Kitten,"Fox Kitten has exploited known vulnerabilities in Fortinet, PulseSecure, and Palo Alto VPN appliances.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
C0041,FrostyGoop Incident,FrostyGoop Incident was likely enabled by the adversary exploiting an unknown vulnerability in an external-facing router.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0093,GALLIUM,GALLIUM exploited a publicly-facing servers including Wildfly/JBoss servers to gain access to the network.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0115,GOLD SOUTHFIELD,GOLD SOUTHFIELD has exploited Oracle WebLogic vulnerabilities for initial compromise.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0125,HAFNIUM,HAFNIUM has exploited multiple vulnerabilities to compromise edge devices and on-premises versions of Microsoft Exchange Server.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
S0224,Havij,Havij is used to automate SQL injection.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
C0038,HomeLand Justice,"For HomeLand Justice, threat actors exploited CVE-2019-0604 in Microsoft SharePoint for initial access.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G1032,INC Ransom,INC Ransom has exploited known vulnerabilities including CVE-2023-3519 in Citrix NetScaler for initial access.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0004,Ke3chang,"Ke3chang has compromised networks by exploiting Internet-facing applications, including vulnerable Microsoft Exchange and SharePoint servers.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0094,Kimsuky,"Kimsuky has exploited various vulnerabilities for initial access, including Microsoft Exchange vulnerability CVE-2020-0688.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0065,Leviathan,Leviathan has used exploits against publicly-disclosed vulnerabilities for initial access into victim networks.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
C0049,Leviathan Australian Intrusions,Leviathan exploited public-facing web applications and appliances for initial access during Leviathan Australian Intrusions.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0059,Magic Hound,"Magic Hound has exploited the Log4j utility (CVE-2021-44228), on-premises MS Exchange servers via ""ProxyShell"" (CVE-2021-34473, CVE-2021-34523, CVE-2021-31207), and Fortios SSL VPNs (CVE-2018-13379).",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0045,menuPass,menuPass has leveraged vulnerabilities in Pulse Secure VPNs to hijack sessions.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G1009,Moses Staff,Moses Staff has exploited known vulnerabilities in public-facing infrastructure such as Microsoft Exchange Servers.,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G0069,MuddyWater,MuddyWater has exploited the Microsoft Exchange memory corruption vulnerability (CVE-2020-0688).,T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
C0002,Night Dragon,"During Night Dragon, threat actors used SQL injection exploits against extranet web servers to gain access.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
C0012,Operation CuckooBees,"During Operation CuckooBees, the threat actors exploited multiple vulnerabilities in externally facing servers.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
C0048,Operation MidnightEclipse,"During Operation MidnightEclipse, threat actors exploited CVE-2024-3400 in Palo Alto Networks GlobalProtect.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
C0014,Operation Wocao,"During Operation Wocao, threat actors gained initial access by exploiting vulnerabilities in JBoss webservers.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
G1040,Play,"Play has exploited known vulnerabilities for initial access including CVE-2018-13379 and CVE-2020-12812 in FortiOS and CVE-2022-41082 and CVE-2022-41040 (""ProxyNotShell"") in Microsoft Exchange.",T1190,Initial Access,"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. The weakness in the system can be a software bug, a temporary glitch, or a misconfiguration.",Exploit Public-Facing Application
