ID,Name,Description,Techniques,Tactics,Techniques-Description,Techniques-Name
G0117,Fox Kitten,Fox Kitten has exploited known vulnerabilities in remote services including RDP.,T1210,Lateral Movement,"Adversaries may exploit remote services to gain unauthorized access to internal systems once inside of a network. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. A common goal for post-compromise exploitation of remote services is for lateral movement to enable access to a remote system.",Exploitation of Remote Services
S0260,InvisiMole,InvisiMole can spread within a network via the BlueKeep (CVE-2019-0708) and EternalBlue (CVE-2017-0144) vulnerabilities in RDP and SMB respectively.,T1210,Lateral Movement,"Adversaries may exploit remote services to gain unauthorized access to internal systems once inside of a network. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. A common goal for post-compromise exploitation of remote services is for lateral movement to enable access to a remote system.",Exploitation of Remote Services
S0532,Lucifer,Lucifer can exploit multiple vulnerabilities including EternalBlue (CVE-2017-0144) and EternalRomance (CVE-2017-0144).,T1210,Lateral Movement,"Adversaries may exploit remote services to gain unauthorized access to internal systems once inside of a network. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. A common goal for post-compromise exploitation of remote services is for lateral movement to enable access to a remote system.",Exploitation of Remote Services
G0045,menuPass,menuPass has used tools to exploit the ZeroLogon vulnerability (CVE-2020-1472).,T1210,Lateral Movement,"Adversaries may exploit remote services to gain unauthorized access to internal systems once inside of a network. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. A common goal for post-compromise exploitation of remote services is for lateral movement to enable access to a remote system.",Exploitation of Remote Services
G0069,MuddyWater,MuddyWater has exploited the Microsoft Netlogon vulnerability (CVE-2020-1472).,T1210,Lateral Movement,"Adversaries may exploit remote services to gain unauthorized access to internal systems once inside of a network. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. A common goal for post-compromise exploitation of remote services is for lateral movement to enable access to a remote system.",Exploitation of Remote Services
S0368,NotPetya,"NotPetya can use two exploits in SMBv1, EternalBlue and EternalRomance, to spread itself to other remote systems on the network.",T1210,Lateral Movement,"Adversaries may exploit remote services to gain unauthorized access to internal systems once inside of a network. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. A common goal for post-compromise exploitation of remote services is for lateral movement to enable access to a remote system.",Exploitation of Remote Services
S0378,PoshC2,PoshC2 contains a module for exploiting SMB via EternalBlue.,T1210,Lateral Movement,"Adversaries may exploit remote services to gain unauthorized access to internal systems once inside of a network. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. A common goal for post-compromise exploitation of remote services is for lateral movement to enable access to a remote system.",Exploitation of Remote Services
S0650,QakBot,QakBot can move laterally using worm-like functionality through exploitation of SMB.,T1210,Lateral Movement,"Adversaries may exploit remote services to gain unauthorized access to internal systems once inside of a network. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. A common goal for post-compromise exploitation of remote services is for lateral movement to enable access to a remote system.",Exploitation of Remote Services
S0603,Stuxnet,Stuxnet propagates using the MS10-061 Print Spooler and MS08-067 Windows Server Service vulnerabilities.,T1210,Lateral Movement,"Adversaries may exploit remote services to gain unauthorized access to internal systems once inside of a network. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. A common goal for post-compromise exploitation of remote services is for lateral movement to enable access to a remote system.",Exploitation of Remote Services
G0027,Threat Group-3390,Threat Group-3390 has exploited MS17-010 to move laterally to other systems on the network.,T1210,Lateral Movement,"Adversaries may exploit remote services to gain unauthorized access to internal systems once inside of a network. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. A common goal for post-compromise exploitation of remote services is for lateral movement to enable access to a remote system.",Exploitation of Remote Services
G0131,Tonto Team,Tonto Team has used EternalBlue exploits for lateral movement.,T1210,Lateral Movement,"Adversaries may exploit remote services to gain unauthorized access to internal systems once inside of a network. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. A common goal for post-compromise exploitation of remote services is for lateral movement to enable access to a remote system.",Exploitation of Remote Services
S0266,TrickBot,"TrickBot utilizes EternalBlue and EternalRomance exploits for lateral movement in the modules wormwinDll, wormDll, mwormDll, nwormDll, tabDll.",T1210,Lateral Movement,"Adversaries may exploit remote services to gain unauthorized access to internal systems once inside of a network. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. A common goal for post-compromise exploitation of remote services is for lateral movement to enable access to a remote system.",Exploitation of Remote Services
S0366,WannaCry,WannaCry uses an exploit in SMBv1 to spread itself to other remote systems on a network.,T1210,Lateral Movement,"Adversaries may exploit remote services to gain unauthorized access to internal systems once inside of a network. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. A common goal for post-compromise exploitation of remote services is for lateral movement to enable access to a remote system.",Exploitation of Remote Services
G0102,Wizard Spider,Wizard Spider has exploited or attempted to exploit Zerologon (CVE-2020-1472) and EternalBlue (MS17-010) vulnerabilities.,T1210,Lateral Movement,"Adversaries may exploit remote services to gain unauthorized access to internal systems once inside of a network. Exploitation of a software vulnerability occurs when an adversary takes advantage of a programming error in a program, service, or within the operating system software or kernel itself to execute adversary-controlled code. A common goal for post-compromise exploitation of remote services is for lateral movement to enable access to a remote system.",Exploitation of Remote Services
G0047,Gamaredon Group,Gamaredon Group has used an Outlook VBA module on infected systems to send phishing emails with malicious attachments to other employees within the organization.,T1534,Lateral Movement,"After they already have access to accounts or systems within the environment, adversaries may use internal spearphishing to gain access to additional information or compromise other users within the same organization. Internal spearphishing is multi-staged campaign where a legitimate account is initially compromised either by controlling the user's device or by compromising the account credentials of the user. Adversaries may then attempt to take advantage of the trusted internal account to increase the likelihood of tricking more victims into falling for phish attempts, often incorporating Impersonation.",Internal Spearphishing
G1001,HEXANE,"HEXANE has conducted internal spearphishing attacks against executives, HR, and IT personnel to gain information and access.",T1534,Lateral Movement,"After they already have access to accounts or systems within the environment, adversaries may use internal spearphishing to gain access to additional information or compromise other users within the same organization. Internal spearphishing is multi-staged campaign where a legitimate account is initially compromised either by controlling the user's device or by compromising the account credentials of the user. Adversaries may then attempt to take advantage of the trusted internal account to increase the likelihood of tricking more victims into falling for phish attempts, often incorporating Impersonation.",Internal Spearphishing
G0094,Kimsuky,Kimsuky has sent internal spearphishing emails for lateral movement after stealing victim information.,T1534,Lateral Movement,"After they already have access to accounts or systems within the environment, adversaries may use internal spearphishing to gain access to additional information or compromise other users within the same organization. Internal spearphishing is multi-staged campaign where a legitimate account is initially compromised either by controlling the user's device or by compromising the account credentials of the user. Adversaries may then attempt to take advantage of the trusted internal account to increase the likelihood of tricking more victims into falling for phish attempts, often incorporating Impersonation.",Internal Spearphishing
G0065,Leviathan,Leviathan has conducted internal spearphishing within the victim's environment for lateral movement.,T1534,Lateral Movement,"After they already have access to accounts or systems within the environment, adversaries may use internal spearphishing to gain access to additional information or compromise other users within the same organization. Internal spearphishing is multi-staged campaign where a legitimate account is initially compromised either by controlling the user's device or by compromising the account credentials of the user. Adversaries may then attempt to take advantage of the trusted internal account to increase the likelihood of tricking more victims into falling for phish attempts, often incorporating Impersonation.",Internal Spearphishing
C0022,Operation Dream Job,"During Operation Dream Job, Lazarus Group conducted internal spearphishing from within a compromised organization.",T1534,Lateral Movement,"After they already have access to accounts or systems within the environment, adversaries may use internal spearphishing to gain access to additional information or compromise other users within the same organization. Internal spearphishing is multi-staged campaign where a legitimate account is initially compromised either by controlling the user's device or by compromising the account credentials of the user. Adversaries may then attempt to take advantage of the trusted internal account to increase the likelihood of tricking more victims into falling for phish attempts, often incorporating Impersonation.",Internal Spearphishing
C0028,2015 Ukraine Electric Power Attack,"During the 2015 Ukraine Electric Power Attack, Sandworm Team moved their tools laterally within the corporate network and between the ICS and corporate network.",T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
C0025,2016 Ukraine Electric Power Attack,"During the 2016 Ukraine Electric Power Attack, Sandworm Team used move to transfer files to a network share.",T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
C0034,2022 Ukraine Electric Power Attack,"During the 2022 Ukraine Electric Power Attack, Sandworm Team used a Group Policy Object (GPO) to copy CaddyWiper's executable msserver.exe from a staging server to a local hard drive before deployment.",T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G1030,Agrius,Agrius downloaded some payloads for follow-on execution from legitimate filesharing services such as ufile.io and easyupload.io.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G1007,Aoqin Dragon,Aoqin Dragon has spread malware in target networks by copying modules to folders masquerading as removable devices.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G0050,APT32,APT32 has deployed tools after moving laterally using administrative accounts.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G0096,APT41,APT41 uses remote shares to move and remotely execute payloads during lateral movemement.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0190,BITSAdmin,BITSAdmin can be used to create BITS Jobs to upload and/or download files from SMB file servers.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G1043,BlackByte,BlackByte transfered tools such as Cobalt Strike and the AnyDesk remote access tool during operations using SMB shares.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S1180,BlackByte Ransomware,BlackByte Ransomware spreads itself laterally by writing the JavaScript launcher file to mapped shared folders.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S1068,BlackCat,BlackCat can replicate itself across connected servers via psexec.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
C0015,C0015,"During C0015, the threat actors used WMI to load Cobalt Strike onto additional hosts within a compromised network.",T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
C0018,C0018,"During C0018, the threat actors transferred the SoftPerfect Network Scanner and other tools to machines in the network using AnyDesk and PDQ Deploy.",T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G0114,Chimera,Chimera has copied tools between compromised hosts using SMB.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0106,cmd,cmd can be used to copy files to/from a remotely connected internal system.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0062,DustySky,DustySky searches for network drives and removable media and duplicates itself onto them.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G1003,Ember Bear,Ember Bear retrieves follow-on payloads direct from adversary-owned infrastructure for deployment on compromised hosts.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0367,Emotet,Emotet has copied itself to remote systems using the service.exe filename.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0404,esentutl,esentutl can be used to copy files to/from a remote share.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0361,Expand,Expand can be used to download or upload a file over a network share.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G0051,FIN10,FIN10 has deployed Meterpreter stagers and SplinterRAT instances in the victim network after moving laterally.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0095,ftp,ftp may be abused by adversaries to transfer tools or files between systems within a compromised environment.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G0093,GALLIUM,GALLIUM has used PsExec to move laterally between hosts in the target network.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0698,HermeticWizard,HermeticWizard can copy files to other machines on a compromised network.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
C0038,HomeLand Justice,"During HomeLand Justice, threat actors initiated a process named Mellona.exe to spread the ROADSWEEP file encryptor and a persistence script to a list of internal machines.",T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0357,Impacket,"Impacket has used its wmiexec command, leveraging Windows Management Instrumentation, to remotely stage and execute payloads in victim networks.",T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G1032,INC Ransom,INC Ransom has used a rapid succession of copy commands to install a file encryption executable across multiple endpoints within compromised infrastructure.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S1139,INC Ransomware,INC Ransomware can push its encryption executable to multiple endpoints within compromised infrastructure.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S1132,IPsec Helper,IPsec Helper can download additional payloads from command and control nodes and execute them.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0372,LockerGoga,"LockerGoga has been observed moving around the victim network via SMB, indicating the actors behind this ransomware are manually copying files form computer to computer instead of self-propagating.",T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0532,Lucifer,Lucifer can use certutil for propagation on Windows hosts within intranets.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G0059,Magic Hound,Magic Hound has copied tools within a compromised network using RDP.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0457,Netwalker,Operators deploying Netwalker have used psexec to copy the Netwalker payload across accessible systems.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0365,Olympic Destroyer,Olympic Destroyer attempts to copy itself to remote machines on the network.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
C0014,Operation Wocao,"During Operation Wocao, threat actors used SMB to copy files to and from target systems.",T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S1017,OutSteel,OutSteel can download the Saint Bot malware for follow-on execution.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0029,PsExec,PsExec can be used to download or upload a file over a network share.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G0034,Sandworm Team,"Sandworm Team has used move to transfer files to a network share and has copied payloads--such as Prestige ransomware--to an Active Directory Domain Controller and distributed via the Default Domain Group Policy Object. Additionally, Sandworm Team has transferred an ISO file into the OT network to gain initial access.",T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0140,Shamoon,Shamoon attempts to copy itself to remote machines on the network.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G1046,Storm-1811,Storm-1811 has used the Impacket toolset to move and remotely execute payloads to other hosts in victim networks.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0603,Stuxnet,Stuxnet uses an RPC server that contains a file dropping routine and support for payload version updates for P2P communications within a victim network.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G0010,Turla,Turla RPC backdoors can be used to transfer files to/from victim machines on the local network.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G1047,Velvet Ant,Velvet Ant transferred files laterally within victim networks through the Impacket toolkit.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G1017,Volt Typhoon,Volt Typhoon has copied web shells between servers in targeted environments.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
S0366,WannaCry,WannaCry attempts to copy itself to remote computers after gaining access via an SMB exploit.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G0102,Wizard Spider,Wizard Spider has used stolen credentials to copy tools into the %TEMP% directory of domain controllers.,T1570,Lateral Movement,"Adversaries may transfer tools or other files between systems in a compromised environment. Once brought into the victim environment (i.e., Ingress Tool Transfer) files may then be copied from one system to another to stage adversary tools or other files over the course of an operation.",Lateral Tool Transfer
G0001,Axiom,Axiom has targeted victims with remote administration tools including RDP.,T1563.002,Lateral Movement,Adversaries may hijack a legitimate user’s remote desktop session to move laterally within an environment. Remote desktop is a common feature in operating systems. It allows a user to log into an interactive session with a system desktop graphical user interface on a remote system. Microsoft refers to its implementation of the Remote Desktop Protocol (RDP) as Remote Desktop Services (RDS).,RDP Hijacking
S0366,WannaCry,WannaCry enumerates current remote desktop sessions and tries to execute the malware on each session.,T1563.002,Lateral Movement,Adversaries may hijack a legitimate user’s remote desktop session to move laterally within an environment. Remote desktop is a common feature in operating systems. It allows a user to log into an interactive session with a system desktop graphical user interface on a remote system. Microsoft refers to its implementation of the Remote Desktop Protocol (RDP) as Remote Desktop Services (RDS).,RDP Hijacking
G0143,Aquatic Panda,Aquatic Panda used remote scheduled tasks to install malicious software on victim systems during lateral movement actions.,T1021,Lateral Movement,"Adversaries may use Valid Accounts to log into a service that accepts remote connections, such as telnet, SSH, and VNC. The adversary may then perform actions as the logged-on user.",Remote Services
